v_y
0.006808540422999998
0.008270967570999994
0.007412910825999999
0.0021228044589999967
0.019686852961
0.011553967291
0.010934674161999995
0.012635864925999996
0.003935915668000001
0.020820980136999998
0.012792553548999996
0.009919928794
0.012486637666
0.000943909104999998
0.016538157775
0.014322132964
0.007390526736999997
0.010009465149999994
-0.003271760990000004
0.009688626541
0.007703903982999999
0.0007275295779999962
0.003741920229999994
-0.013620671471000002
1.123872999999817e-05
0.0041299111060000004
-0.009151315034000001
-0.007696349249000003
-0.024193422842000004
-0.005845931225000003
0.0011975954469999987
-0.010576435367000002
-0.009136392308000004
-0.023857661507000003
-0.008606635535000004
7.092963399999569e-05
-0.009367694561000003
-0.005554938068000004
-0.023678588795000004
-0.012031401152000003
0.0033688520799999983
-0.007830653783000002
-0.002622622409000002
-0.016694753027000003
-0.007345665188000002
0.012994010349999995
-0.00021260216000000207
0.0020631135549999957
-0.0013914975140000042
-0.002719620128000002
0.017724514492
0.008793262981
0.01209864679
0.013866989821
0.002025806739999997
0.020537448342999996
0.014725046565999995
0.015769637386
0.015344339695
0.0012349022619999976
0.021902877772
0.015918864645999994
0.01165096501
0.012606019473999995
-0.000540902132000004
0.014269903422999997
0.013434230766999997
0.004943199672999998
0.007323374469999998
-0.010225751306000001
0.005017813302999996
0.007233838113999996
-0.0022197088070000023
-0.0011228884460000033
-0.019574839145
-0.001824256568000001
1.123872999999817e-05
-0.010889812613000004
-0.013187912417000002
-0.02364128198
-0.005129640377000002
0.0014438204259999976
-0.010516744463000001
-0.006136924382000003
-0.021843093497
-0.009300542294000003
0.003823995222999997
-0.008248490111000002
-0.002980767833000001
-0.019030159646
-0.009837760430000002
0.005472956445999995
-0.004935644939000002
-0.0006752066660000028
-0.011897096618000001
-0.008681249165000002
0.010203460588
-0.0021227110880000025
0.004853663316999997
0.0005186114139999962
-0.0024883178750000033
0.017746898580999995
0.010904828709999995
0.011904651351999994
0.009517015191999996
3.3622818999996806e-05
0.019776389316999994
0.015478644229
0.013590919389999997
0.015195112434999998
0.004383597447999994
0.019328707536999994
0.018224425812999996
0.012434408124999997
0.014948887455999996
0.00013808190099999854
0.015359262420999997
0.015023501086
0.003234547545999996
0.006942844956999997
-0.009061778678000003
0.005555031438999998
0.008502269824
-0.0036821359550000023
-0.002115249725000004
-0.020977575389000004
-0.007226283380000004
-0.0020257133690000026
-0.013180451054000002
-0.009136392308000004
-0.024036734219000003
-0.006800985689000002
-0.0017496429380000032
-0.010598819456000004
-0.007979881043000004
-0.024447109184
-0.010949503517000001
0.002510795334999996
-0.007912728776000001
-0.004987874480000001
-0.017321507519000003
-0.009233390027000004
0.008241122118999994
-0.003420988250000003
0.003503156613999997
-0.005681781239000004
-0.008338026467000003
0.012307564953999997
0.004420904263
0.008614190268999997
0.0051073496589999975
0.000675300036999997
0.020201687008
0.013322310322
0.010867521894999996
0.012740324007999994
-0.0006453612140000023
0.021858109593999996
0.016060630543
0.009517015191999996
0.015045885174999996
