v_y
-0.012889457897000002
-0.003995513201000004
0.0047268201459999964
-0.0003170612420000038
0.0007051454889999975
-0.006539837984000003
0.0002798477979999957
0.013270080780999997
0.0067190040669999965
0.009539399280999998
0.007308451743999994
0.009061872048999997
0.015739791934
0.009569244732999999
0.013859528457999995
0.015747253296999997
0.010449685566999996
0.019246632543999997
0.014195289792999999
0.013188005787999994
0.014359439778999998
0.00702491995
0.014814582921999997
0.011591274105999999
0.007032381312999998
0.009718471992999994
-0.0007274362070000019
0.0057042586990000005
0.005002890576999999
0.00025000234599999865
0.0017049681309999967
-0.012314932946000003
-0.0016227997670000029
-0.002816617847000002
-0.007935112865000003
-0.010725662627000001
-0.021223800368000003
-0.004271583632000003
-0.005398249445000003
-0.007285974284000001
-0.011106192140000002
-0.019410689159000002
-0.005017719932000002
-0.0027643883060000027
-0.005338558541000002
-0.007494892448000001
-0.018627246044
-0.0065249152580000025
-0.0015705702260000037
-0.004502885885000002
-0.004689419960000003
-0.012247780679000002
-0.0008244339260000018
0.006054942759999994
-0.00017529534500000318
0.0009737545569999985
-0.00027975442700000144
0.0031524725529999964
0.014971271544999998
0.007129379031999998
0.011725578639999998
0.013008933075999998
0.005555031438999998
0.018746721222999994
0.011636042283999996
0.014240057970999996
0.013016394438999997
0.007286067654999999
0.018716875770999994
0.015068269263999998
0.011830037721999996
0.012165799057
0.004876047405999999
0.014202751155999997
0.011322665037999995
0.005555031438999998
0.0061817859309999945
-0.004167124550000002
0.005622183705999997
0.0046671292419999955
0.0009812159199999969
-0.002413704245000002
-0.013665439649000003
-0.001943638376000003
-0.003159840545000004
-0.007099440209000003
-0.011509105742000002
-0.017888571107
-0.004450656344000003
-0.0018764861090000036
-0.010195905854
-0.008196260570000002
-0.017314046156000004
-0.007584428804000003
-0.003152379182000002
-0.008061956036000004
-0.007405356092000003
-0.017194664348000002
-0.006853215230000001
-0.00024244761200000256
-0.006263767553000003
-0.002816617847000002
-0.009598996814000001
-0.0031225337300000017
0.005174501925999997
-0.0007050521180000033
0.005301345096999997
